Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,humidity,windspeedKmph,tempC,visibility,DewPointC,precipMM,pressure
2019-08-12 13:00:00,19.035833333333333,53.330000000000005,10.673333333333334,25.299166666666665,24.950416666666666,25.64791666666667,0.9420833333333333,8.117083333333333,22.965833333333332,1.2179166666666668,12.190833333333336,51.625,8.791666666666666,35.0,9.125,23.291666666666668,0.37083333333333335,997.125
2019-08-12 14:00:00,18.887083333333333,52.28208333333333,10.765,25.345,25.052083333333332,25.560416666666665,0.9454166666666667,8.090416666666666,22.73625,1.2391666666666665,12.43625,51.5,8.875,35.041666666666664,9.166666666666666,23.291666666666668,0.37083333333333335,997.125
2019-08-12 15:00:00,18.888749999999998,51.779583333333335,10.777916666666668,25.297500000000003,25.062083333333334,25.419583333333335,0.9475000000000001,8.08375,22.647916666666664,1.2591666666666668,12.545,51.375,9.041666666666666,35.041666666666664,9.208333333333334,23.291666666666668,0.37083333333333335,997.125
2019-08-12 16:00:00,18.87666666666667,50.973749999999995,10.77875,25.175833333333333,24.985833333333336,25.274166666666662,0.9495833333333333,8.077083333333333,22.502916666666668,1.285,12.78125,51.25,9.25,35.083333333333336,9.25,23.291666666666668,0.37083333333333335,997.125
2019-08-12 17:00:00,18.960833333333333,50.57583333333333,10.730000000000002,25.202083333333334,24.939166666666665,25.125416666666666,0.9591666666666666,8.072083333333333,22.19583333333333,1.3091666666666668,13.165000000000001,51.125,9.5,35.125,9.291666666666666,23.25,0.37083333333333335,997.125
2019-08-12 18:00:00,18.943749999999998,49.9675,10.705833333333333,25.42833333333333,25.038749999999997,25.035416666666666,0.9608333333333334,8.060416666666667,21.800833333333333,1.335,13.435833333333333,51.0,9.791666666666666,35.166666666666664,9.333333333333334,23.25,0.37083333333333335,997.125
2019-08-12 19:00:00,18.9275,49.50125,10.77375,25.689166666666665,25.2225,25.005416666666665,0.9670833333333334,8.05625,21.558333333333334,1.37375,13.695,50.833333333333336,10.041666666666666,35.208333333333336,9.375,23.25,0.37083333333333335,997.0833333333334
2019-08-12 20:00:00,19.258333333333336,49.7875,11.293333333333331,26.044999999999998,25.84625,24.899166666666662,0.98875,8.0675,21.375416666666666,1.4070833333333335,14.475833333333334,50.708333333333336,10.25,35.25,9.416666666666666,23.25,0.37083333333333335,997.0833333333334
2019-08-12 21:00:00,19.9425,50.714999999999996,12.3175,26.296249999999997,26.836666666666662,24.80541666666667,1.0220833333333335,8.102083333333333,21.324166666666667,1.4558333333333335,15.188333333333334,50.583333333333336,10.416666666666666,35.25,9.458333333333334,23.25,0.37083333333333335,997.0416666666666
2019-08-12 22:00:00,20.506249999999998,51.75749999999999,12.904166666666667,26.33666666666667,27.358333333333334,24.826249999999998,1.0291666666666666,8.130416666666667,21.367499999999996,1.5279166666666668,15.805833333333332,50.416666666666664,10.583333333333334,35.291666666666664,9.5,23.208333333333332,0.37083333333333335,997.0
